0 0.450335816
0.05 0.402433816
0.1 0.357446527
0.15 0.315343752
0.2 0.276093905
0.25 0.239663861
0.3 0.206018776
0.35 0.175121876
0.4 0.146934196
0.45 0.121414267
0.5 0.09851772
0.55 0.078196793
0.6 0.060399686
0.65 0.0450697
0.7 0.032144061
0.75 0.02155223
0.8 0.013213338
0.85 0.007031996
0.9 0.002890616
0.95 0.000632366
1 
